,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,CDLMARUBOZU,CDL3STARSINSOUTH,CDL3OUTSIDE,CDL3WHITESOLDIERS,CDLBREAKAWAY,CDLEVENINGSTAR,CDLHAMMER,CDLHARAMICROSS,CDLINVERTEDHAMMER,CDLMATCHINGLOW,CDLMORNINGDOJISTAR,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSTICKSANDWICH,CDLUNIQUE3RIVER,CDLTHRUSTING,CDLXSIDEGAP3METHODS
37,2023-02-27,MMM,108.86000061035156,110.69000244140624,108.1999969482422,108.2699966430664,103.4494857788086,3556000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2023-02-28,MMM,108.12000274658205,108.91999816894533,107.25,107.73999786376952,102.94308471679688,3380500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2023-03-01,MMM,111.04000091552734,112.33000183105467,109.73999786376952,110.20999908447266,105.30311584472656,4914700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2023-03-02,MMM,109.75,110.23999786376952,107.72000122070312,109.9000015258789,105.00691986083984,7589300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2023-03-03,MMM,110.77999877929688,111.98999786376952,109.61000061035156,111.26000213623048,106.30636596679688,3040800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2023-03-06,MMM,111.4000015258789,111.62000274658205,109.68000030517578,109.93000030517578,105.03558349609376,2820800.0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2023-03-07,MMM,110.0,110.01000213623048,107.04000091552734,107.08999633789062,102.32202911376952,3372800.0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2023-03-08,MMM,107.44000244140624,107.7699966430664,106.18000030517578,107.16000366210938,102.388916015625,3434700.0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
45,2023-03-09,MMM,107.66000366210938,108.55999755859376,105.41999816894533,105.5199966430664,100.82192993164062,3463700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2023-03-10,MMM,105.54000091552734,107.0,103.73999786376952,104.05999755859376,99.42693328857422,3693900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2023-03-13,MMM,103.66999816894533,104.68000030517578,102.7300033569336,103.5,98.8918685913086,4211100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2023-03-14,MMM,104.58999633789062,105.16999816894533,101.37000274658205,102.77999877929688,98.20392608642578,4772000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2023-03-15,MMM,101.31999969482422,102.81999969482422,100.2699966430664,102.77999877929688,98.20392608642578,4891700.0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
50,2023-03-16,MMM,101.77999877929688,104.43000030517578,101.4800033569336,104.20999908447266,99.57025146484376,3642600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2023-03-17,MMM,104.3499984741211,104.45999908447266,101.97000122070312,103.0199966430664,98.43324279785156,11385700.0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2023-03-20,MMM,103.41000366210938,104.4499969482422,103.22000122070312,104.30999755859376,99.66580200195312,2721900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2023-03-21,MMM,105.23999786376952,105.4800033569336,103.37000274658205,104.29000091552734,99.64669799804688,2623600.0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
54,2023-03-22,MMM,104.31999969482422,104.5500030517578,101.5,101.54000091552734,97.01913452148438,2805500.0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2023-03-23,MMM,101.66000366210938,102.93000030517578,100.76000213623048,101.0,96.503173828125,3177300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
