,Datetime,Interval,Ticker,Combined_Signals_65,SMA_65_trend,Open,High,Close_SMA65_Diff_Percent,vol_vs_avrg_vol,RSI,Low,Close,Volume,Avg_Volume_10,ATR,SMA_20,SMA_50,SMA_200,SMA_65,desc_number,rsi_peak_rsi_value,rsi_peak_high_value,rsi_bottom_rsi_value,rsi_bottom_low_value,be_current_rsi_less_than_peak,be_current_price_close_above_rsi_peak,be_pre_signal_1,be_pre_signal_last_10,be_close_below_SMA65,bu_current_rsi_more_than_bottom,bu_current_price_close_below_rsi_bottom,bu_pre_signal_1,bu_pre_signal_last_13,bu_close_above_SMA65,SMA_65_trend_diff
2957,11/12:30,1h,RGTI,Sell,Up,6.57,6.9,43.37,0.35,77.53,6.42,6.7,13941867,39764072.3,0.57,5.46,4.13,2.25,4.67,18,85.44,6.63,73.22,5.84,1,1,1,2,0,1,0,0,0,1,0.1071181875286679
2958,11/13:30,1h,RGTI,Sell,Up,6.69,7.5,51.16,0.65,81.49,6.68,7.25,25677269,39699192.6,0.58,5.62,4.21,2.28,4.8,17,85.44,6.63,73.22,5.84,1,1,1,2,0,1,0,0,0,1,0.1263666730938535
2959,11/14:30,1h,RGTI,Sell,Up,7.26,7.6,48.9,0.69,82.04,7.0,7.34,26459813,38430943.1,0.59,5.77,4.3,2.31,4.93,16,85.44,6.63,73.22,5.84,1,1,1,2,0,1,0,0,0,1,0.1336575782660283
2960,11/15:30,1h,RGTI,Sell,Up,7.34,7.47,45.51,0.29,82.23,7.2,7.37,10354874,36239582.9,0.56,5.91,4.39,2.34,5.07,15,85.44,6.63,73.22,5.84,1,1,1,2,0,1,0,0,0,1,0.1351515090826787
3227,11/12:30,1h,RH,Sell,Up,398.67,403.39,3.83,1.41,63.61,397.5,399.95,109922,78189.6,5.43,392.29,382.7,350.27,385.19,18,72.56,399.25,48.98,384.0,1,1,1,2,0,1,0,0,0,1,0.6953023274739394
3228,11/13:30,1h,RH,Sell,Up,399.95,400.57,3.69,0.82,63.8,398.24,400.16,61365,75078.4,5.21,393.59,383.02,350.65,385.93,17,63.8,400.57,48.98,384.0,0,0,0,2,0,1,0,0,0,1,0.7333337032433747
3229,11/14:30,1h,RH,Sell,Up,400.14,400.14,2.43,0.83,57.0,394.95,395.87,63533,76396.6,5.21,394.61,383.31,351.01,386.47,16,63.8,400.57,48.98,384.0,1,0,0,2,0,1,0,0,0,1,0.5475759795217527
3230,11/15:30,1h,RH,Sell,Up,395.7,399.25,3.1,1.36,60.52,395.06,399.2,114674,84341.4,5.14,395.15,383.66,351.4,387.21,15,63.8,400.57,48.98,384.0,1,0,0,2,0,1,0,0,0,1,0.7309098677202428
1470,11/09:30,1h,SAVA,Buy,Down,2.86,2.88,-6.79,1.7,28.08,2.8,2.83,908502,535242.4,0.1,3.02,3.15,17.99,3.04,21,33.46,3.04,29.01,2.93,1,0,0,0,1,0,1,0,2,0,-0.0061121203682636
1471,11/10:30,1h,SAVA,Buy,Down,2.83,2.87,-8.38,1.28,26.06,2.76,2.77,721491,564786.5,0.1,3.0,3.14,17.87,3.03,20,33.46,3.04,26.06,2.76,1,0,0,0,1,0,0,0,2,0,-0.0074363621798423
1472,11/11:30,1h,SAVA,Buy,Down,2.78,2.83,-6.79,0.57,30.42,2.77,2.82,284434,502887.0,0.1,2.99,3.12,17.75,3.02,19,33.46,3.04,26.06,2.76,1,0,0,0,1,1,0,0,2,0,-0.0039999990752255
1473,11/12:30,1h,SAVA,Buy,Down,2.82,2.85,-5.67,0.63,33.37,2.79,2.85,256087,406337.6,0.09,2.97,3.11,17.64,3.02,18,33.46,3.04,26.06,2.76,1,0,0,0,1,1,0,0,2,0,-0.0030272729469067
1474,11/13:30,1h,SAVA,Buy,Down,2.84,2.85,-6.23,0.52,32.42,2.81,2.83,199683,381169.3,0.09,2.95,3.1,17.52,3.02,17,33.46,3.04,26.06,2.76,1,0,0,0,1,1,0,0,2,0,-0.0030333345586597
1475,11/14:30,1h,SAVA,Buy,Down,2.84,2.88,-5.25,0.64,34.78,2.81,2.85,238352,371735.3,0.09,2.94,3.09,17.41,3.01,16,33.46,3.04,26.06,2.76,0,0,0,0,1,1,0,0,2,0,-0.0064090959953544
1476,11/15:30,1h,SAVA,Buy,Down,2.86,2.88,-4.74,1.06,35.45,2.82,2.86,417043,394435.4,0.09,2.92,3.07,17.29,3.0,15,35.45,2.88,26.06,2.76,0,0,0,0,1,1,0,0,2,0,-0.0093939448847915
1367,11/09:30,1h,SBUX,Buy,Down,98.5,99.08,-0.67,0.86,45.31,97.98,98.79,758898,878302.4,0.61,99.15,100.03,99.23,99.46,21,43.88,99.36,35.14,97.96,0,0,0,0,1,1,0,0,2,0,-0.0621180678858763
1368,11/10:30,1h,SBUX,Buy,Down,98.81,99.06,-0.39,0.42,47.93,98.73,99.02,357853,858474.8,0.59,99.1,100.01,99.24,99.4,20,43.88,99.36,35.14,97.96,0,0,0,0,1,1,0,0,2,0,-0.0552456017696556
1369,11/11:30,1h,SBUX,Buy,Down,99.0,99.39,-0.31,0.38,48.17,99.0,99.04,305552,809517.0,0.58,99.03,99.98,99.25,99.35,19,48.17,99.39,35.14,97.96,0,0,0,0,1,1,0,0,2,0,-0.0565150867809052
1370,11/12:30,1h,SBUX,Buy,Down,99.04,99.21,-0.48,0.61,45.64,98.71,98.81,486674,794329.3,0.57,98.95,99.94,99.25,99.29,18,48.17,99.39,35.14,97.96,1,0,0,0,1,1,0,0,2,0,-0.0548486420602358
1371,11/13:30,1h,SBUX,Buy,Down,98.82,98.85,-0.61,0.53,43.6,98.56,98.62,410129,770739.2,0.55,98.85,99.89,99.26,99.23,17,48.17,99.39,35.14,97.96,1,0,0,0,1,1,0,0,2,0,-0.0630301273230458
1372,11/14:30,1h,SBUX,Buy,Down,98.61,98.66,-0.69,0.53,42.22,98.37,98.49,390122,739565.2,0.53,98.77,99.83,99.26,99.18,16,48.17,99.39,35.14,97.96,1,0,0,0,1,1,0,0,2,0,-0.0496969512014686
1395,11/11:30,1h,SE,Buy,Down,115.64,116.02,-0.12,0.53,53.82,115.19,115.2,163164,306696.6,1.31,114.28,115.2,107.11,115.34,19,57.4,116.0,32.27,111.98,1,0,0,0,1,1,0,0,2,0,-0.0757575757575494
1396,11/13:30,1h,SE,Buy,Down,115.38,115.48,-0.17,0.65,52.52,114.5,115.03,169037,261909.1,1.23,114.2,115.26,107.31,115.23,17,57.4,116.0,52.52,114.5,1,0,0,0,1,0,0,0,2,0,-0.0724242239287349
1217,11/09:30,1h,SNOW,Buy,Down,173.46,174.1,-4.43,1.34,37.96,170.3,172.9,1464108,1090921.5,2.41,178.72,179.1,146.2,180.91,21,77.85,185.44,27.29,170.94,1,0,0,0,1,1,0,0,2,0,-0.3654516971472503
1218,11/10:30,1h,SNOW,Buy,Down,172.9,173.98,-3.98,0.44,39.49,172.51,173.4,472770,1081794.0,2.35,178.26,179.02,146.47,180.59,20,77.85,185.44,27.29,170.94,1,0,0,0,1,1,0,0,2,0,-0.3230299516157799
1219,11/11:30,1h,SNOW,Buy,Down,173.45,174.96,-2.98,0.41,44.13,173.22,174.94,431365,1051912.8,2.3,177.79,179.04,146.74,180.31,19,77.85,185.44,27.29,170.94,1,0,0,0,1,1,0,0,2,0,-0.2857573538115616
1220,11/12:30,1h,SNOW,Buy,Down,174.89,176.3,-2.36,0.69,46.5,174.89,175.77,641487,934843.4,2.24,177.37,179.09,147.02,180.02,18,46.5,176.3,27.29,170.94,0,0,0,0,1,1,0,0,2,0,-0.2881058201645317
1221,11/13:30,1h,SNOW,Buy,Down,175.8,175.82,-2.39,0.47,45.53,174.67,175.39,396178,843210.3,2.16,176.91,179.16,147.3,179.68,17,46.5,176.3,27.29,170.94,1,0,0,0,1,1,0,0,2,0,-0.3383183334812827
1222,11/14:30,1h,SNOW,Buy,Down,175.43,175.81,-3.15,0.64,41.56,173.6,173.74,492309,773662.9,2.17,176.42,179.19,147.58,179.39,16,46.5,176.3,27.29,170.94,1,0,0,0,1,1,0,0,2,0,-0.2881816517223114
1223,11/15:30,1h,SNOW,Buy,Down,173.7,173.95,-3.92,1.08,37.77,171.77,171.98,841474,779389.9,2.17,175.97,179.19,147.84,179.0,15,46.5,176.3,27.29,170.94,1,0,0,0,1,1,0,0,2,0,-0.3872726902817192
2222,11/14:30,1h,SQ,Sell,Up,98.11,98.51,1.86,0.84,61.53,97.89,98.5,711291,851221.0,1.23,96.15,96.01,86.71,96.7,16,61.77,98.49,40.24,93.91,1,1,1,2,0,1,0,0,0,1,0.0440456505977664
2223,11/15:30,1h,SQ,Sell,Up,98.5,98.99,1.56,1.55,59.74,98.18,98.23,1393011,899514.5,1.2,96.29,96.1,86.83,96.72,15,61.77,98.49,40.24,93.91,1,0,0,2,0,1,0,0,0,1,0.0242425167199655
63,11/09:30,1h,TSLA,Sell,Up,409.8,412.53,7.31,2.06,71.74,402.38,409.95,27166795,13201157.9,6.77,392.1,372.12,327.21,382.02,21,79.09,409.72,65.95,400.4,1,1,1,2,0,1,0,0,0,1,1.7807580196496249
64,11/10:30,1h,TSLA,Sell,Up,409.9,413.98,7.51,1.02,73.2,408.66,412.66,14257537,14010804.8,6.66,394.0,373.24,327.96,383.85,20,79.09,409.72,65.95,400.4,1,1,1,2,0,1,0,0,0,1,1.8324242794152497
65,11/11:30,1h,TSLA,Sell,Up,412.59,415.0,7.2,0.71,73.62,410.85,413.43,10219649,14322262.8,6.48,395.87,374.46,328.71,385.66,19,79.09,409.72,65.95,400.4,1,1,1,2,0,1,0,0,0,1,1.8059091279001225
66,11/12:30,1h,TSLA,Sell,Up,413.4,417.85,7.69,0.9,75.7,412.41,417.36,10949668,12218586.7,6.41,397.91,375.69,329.49,387.56,18,79.09,409.72,65.95,400.4,1,1,1,2,0,1,0,0,0,1,1.8999818744081267
67,11/13:30,1h,TSLA,Sell,Up,417.35,419.91,7.8,0.81,76.93,415.1,419.81,9637165,11858831.0,6.3,399.76,376.96,330.28,389.43,17,79.09,409.72,65.95,400.4,1,1,1,2,0,1,0,0,0,1,1.875154437440813
68,11/14:30,1h,TSLA,Sell,Up,419.85,420.69,7.44,1.01,76.99,418.38,419.92,12189683,12101099.1,6.01,401.29,378.24,331.07,390.83,16,79.09,409.72,65.95,400.4,1,1,1,2,0,1,0,0,0,1,1.395457874644876
69,11/15:30,1h,TSLA,Sell,Up,419.92,424.88,8.24,0.87,79.38,419.7,424.8,10471218,12061307.8,5.95,403.12,379.56,331.9,392.45,15,79.09,409.72,65.95,400.4,0,1,0,2,0,1,0,0,0,1,1.6263640432647437
3135,11/09:30,1h,UBER,Buy,Down,64.5,64.69,-6.73,3.1,17.18,61.85,62.0,12449236,4014113.3,0.78,65.36,68.42,71.23,66.47,21,31.53,65.18,14.28,64.47,1,0,0,0,1,1,1,1,2,0,-0.2798485033439846
3136,11/10:30,1h,UBER,Buy,Down,61.98,62.36,-6.34,1.76,17.11,61.57,61.97,7833010,4461910.9,0.78,65.17,68.21,71.15,66.17,20,31.53,65.18,14.28,64.47,1,0,0,0,1,1,1,1,2,0,-0.3033333980675792
3137,11/11:30,1h,UBER,Buy,Down,61.97,62.01,-7.66,1.62,14.15,60.75,60.79,7836122,4827634.7,0.81,64.9,67.96,71.05,65.83,19,31.53,65.18,14.28,64.47,1,0,0,0,1,0,1,0,2,0,-0.3390909830729214
3138,11/12:30,1h,UBER,Buy,Down,60.8,61.06,-7.66,1.68,13.46,60.23,60.46,8655686,5166188.2,0.81,64.64,67.7,70.95,65.48,18,31.53,65.18,13.46,60.23,1,0,0,0,1,0,0,0,2,0,-0.3524241591944843
3139,11/13:30,1h,UBER,Buy,Down,60.45,61.49,-5.91,1.25,23.75,60.26,61.3,7038077,5625292.6,0.84,64.4,67.47,70.86,65.15,17,31.53,65.18,13.46,60.23,1,0,0,0,1,1,0,0,2,0,-0.3298484339858589
3140,11/14:30,1h,UBER,Buy,Down,61.3,62.15,-4.35,1.88,32.08,61.18,62.1,12451568,6605703.3,0.85,64.2,67.25,70.77,64.93,16,31.53,65.18,13.46,60.23,0,0,0,0,1,1,0,0,2,0,-0.2166665973085315
3141,11/15:30,1h,UBER,Buy,Down,62.1,62.13,-5.47,1.19,28.31,60.94,61.19,8596581,7253392.4,0.88,63.97,67.01,70.68,64.73,15,31.53,65.18,13.46,60.23,1,0,0,0,1,1,0,0,2,0,-0.1968182650479377
2421,11/09:30,1h,W,Sell,Up,55.66,56.1,4.58,0.71,62.89,54.58,55.16,354337,496264.1,0.92,54.56,51.31,44.08,52.74,21,78.76,54.45,56.61,52.65,1,1,1,2,0,1,0,0,0,1,0.1468182188091873
2422,11/10:30,1h,W,Sell,Up,55.2,55.62,5.02,0.71,65.04,54.39,55.57,342574,485337.3,0.95,54.64,51.46,44.13,52.91,20,65.04,55.62,56.61,52.65,0,0,0,2,0,1,0,0,0,1,0.1724272063284218
2423,11/11:30,1h,W,Sell,Up,55.57,56.12,4.6,0.73,64.66,55.46,55.53,313862,430277.3,0.93,54.7,51.6,44.19,53.09,19,65.04,55.62,56.61,52.65,1,0,0,2,0,1,0,0,0,1,0.1765453454219923
2424,11/12:30,1h,W,Sell,Up,55.56,55.86,3.68,1.22,61.64,55.17,55.23,515415,422144.2,0.91,54.77,51.75,44.25,53.27,18,65.04,55.62,56.61,52.65,1,0,0,2,0,1,0,0,0,1,0.1790909044670385
2425,11/13:30,1h,W,Sell,Up,55.26,55.51,3.73,0.59,62.94,55.15,55.44,244402,413775.6,0.87,54.87,51.9,44.31,53.44,17,65.04,55.62,56.61,52.65,1,0,0,2,0,1,0,0,0,1,0.1748484987200953
2426,11/14:30,1h,W,Sell,Up,55.44,55.52,3.03,0.73,60.82,55.15,55.24,299752,408099.6,0.83,54.96,52.06,44.37,53.62,16,65.04,55.62,56.61,52.65,1,0,0,2,0,1,0,0,0,1,0.1728788433653036
2427,11/15:30,1h,W,Sell,Up,55.23,55.5,2.07,1.58,57.39,54.8,54.91,690874,437853.3,0.82,54.95,52.19,44.43,53.8,15,65.04,55.62,56.61,52.65,1,0,0,2,0,1,0,0,0,1,0.1791817636200861
3072,11/09:30,1h,XOM,Buy,Down,112.0,112.39,-1.85,1.63,30.79,111.47,111.78,4118518,2533976.0,0.77,113.43,115.02,118.46,113.89,21,42.28,113.68,28.65,111.75,1,0,0,0,1,1,0,0,2,0,-0.0869697801994533
3073,11/10:30,1h,XOM,Buy,Down,111.78,112.0,-2.16,1.06,28.43,111.11,111.35,2786980,2631558.9,0.77,113.29,114.9,118.43,113.8,20,42.28,113.68,28.43,111.11,1,0,0,0,1,0,0,0,2,0,-0.091939290364607
3074,11/11:30,1h,XOM,Buy,Down,111.35,112.03,-2.02,0.82,29.44,111.21,111.42,2061798,2500178.4,0.78,113.17,114.79,118.4,113.71,19,42.28,113.68,28.43,111.11,1,0,0,0,1,1,0,0,2,0,-0.0868183482776885
3075,11/12:30,1h,XOM,Buy,Down,111.41,111.78,-1.66,0.54,33.78,111.22,111.75,1138250,2123662.4,0.76,113.06,114.68,118.37,113.63,18,42.28,113.68,28.43,111.11,1,0,0,0,1,1,0,0,2,0,-0.0840907241358621
3076,11/13:30,1h,XOM,Buy,Down,111.74,112.15,-1.26,0.74,38.6,111.54,112.13,1484199,2000225.6,0.75,112.98,114.57,118.34,113.56,17,38.6,112.15,28.43,111.11,0,0,0,0,1,1,0,0,2,0,-0.0648484663529984
1585,11/12:30,1h,ZIM,Buy,Down,19.12,19.32,-7.14,1.06,32.95,18.82,18.87,2349042,2219872.8,0.51,20.14,20.11,23.27,20.32,18,59.07,21.18,32.73,19.01,1,0,0,0,1,1,1,1,2,0,-0.0257575295188168
1586,11/13:30,1h,ZIM,Buy,Down,18.88,19.17,-6.16,1.12,36.24,18.78,19.05,2437631,2180717.6,0.5,20.05,20.08,23.25,20.31,17,59.07,21.18,32.73,19.01,1,0,0,0,1,1,0,0,2,0,-0.0148545467492304
1587,11/14:30,1h,ZIM,Buy,Down,18.82,19.3,-5.64,0.78,37.32,18.81,19.11,1710932,2192654.9,0.5,19.96,20.06,23.24,20.26,16,59.07,21.18,32.73,19.01,1,0,0,0,1,1,0,0,2,0,-0.048863671042703
1588,11/15:30,1h,ZIM,Buy,Down,19.12,19.3,-5.43,1.21,37.41,19.03,19.12,2881598,2388818.4,0.48,19.92,20.04,23.23,20.22,15,59.07,21.18,32.73,19.01,1,0,0,0,1,1,0,0,2,0,-0.0396969535134097
