Report Date,Symbol,Name,Last,Change,% Change,Options Tot Vol,Options OI,Options IV 1y,Options % Change 1m,Call Vol,Put Vol,Put/Call
24-07-24,RILY,B.RileyFinan,16.62,-0.93,-5.30%,1598,206042,45.51%,-91.43%,292,1306,4.4726
24-07-24,ZIM,ZimIntegrated,18.09,-0.20,-1.09%,2189,556358,52.09%,-91.50%,1342,847,0.6311
24-07-24,EOSE,EosEnergyEnt,1.72,+0.00,0.00%,1672,369422,11.98%,-91.59%,1426,246,0.1725
24-07-24,ACN,AccenturePlc,331.2,+0.87,0.26%,673,99131,15.97%,-91.69%,307,366,1.1922
24-07-24,PATH,UipathIncCl,12.27,-0.04,-0.32%,1737,385117,19.80%,-91.70%,1619,118,0.0729
24-07-24,RBLX,RobloxCorpCl,40.94,-0.14,-0.34%,2473,430346,65.88%,-91.72%,938,1535,1.6365
24-07-24,M,MacInc,16.36,-0.44,-2.65%,1832,303957,35.87%,-92.06%,883,949,1.0747
24-07-24,ON,OnSemiconduct,72.56,-0.83,-1.13%,1559,227326,77.97%,-92.10%,687,872,1.2693
24-07-24,PENN,PennEntertain,18.69,-0.38,-1.97%,1466,227952,74.09%,-92.17%,1211,255,0.2106
24-07-24,OPEN,OpendoorTechn,2.52,-0.06,-2.33%,1594,416954,65.17%,-92.24%,956,638,0.6674
24-07-24,PARA,ParamountGlob,11.67,-0.07,-0.60%,3835,855844,0.00%,-92.33%,1724,2111,1.2245
24-07-24,FIVE,FiveBelowInc,74.4,-1.37,-1.81%,607,66169,86.69%,-92.53%,412,195,0.4733
24-07-24,ALB,AlbemarleCorp,91.81,+0.33,0.36%,1287,269952,81.74%,-92.62%,823,464,0.5638
24-07-24,IQ,IqiyiIncADR,3.13,-0.03,-0.95%,742,399821,9.59%,-92.65%,628,114,0.1815
24-07-24,IONQ,IonqInc,8.22,-0.08,-1.01%,565,146664,38.78%,-92.76%,452,113,0.2500
24-07-24,SOUN,SoundhoundAi,4.76,-0.18,-3.65%,4270,482158,26.24%,-92.76%,3143,1127,0.3586
24-07-24,HUT,Hut8Corp,20.44,+0.54,2.71%,1769,200820,32.04%,-92.77%,1643,126,0.0767
24-07-24,SAVA,CassavaScienc,12.02,-0.03,-0.25%,787,131192,74.09%,-92.80%,554,233,0.4206
24-07-24,CORZ,CoreScientifi,10.69,-0.23,-2.15%,3261,600612,16.11%,-92.98%,2755,506,0.1837
24-07-24,DOW,DowInc,53.71,-0.36,-0.67%,550,260656,54.94%,-92.99%,264,286,1.0833
24-07-24,VKTX,VikingThera,51.46,-0.08,-0.16%,1024,154128,47.88%,-93.05%,768,256,0.3333
24-07-24,CHWY,ChewyInc,24.63,-0.24,-0.97%,7999,475334,20.30%,-93.20%,6159,1840,0.2987
24-07-24,HPE,HewlettPackar,20.47,-0.08,-0.37%,866,466986,19.70%,-93.39%,379,487,1.2850
24-07-24,GLW,CorningInc,44.03,-0.03,-0.07%,1640,310618,82.16%,-93.43%,1361,279,0.2050
24-07-24,FFIE,FaradayFuture,0.3542,-0.03,-8.48%,3792,312684,17.34%,-93.48%,3340,452,0.1353
24-07-24,WULF,TerawulfInc,5.64,+0.12,2.08%,2649,475030,8.11%,-93.70%,2305,344,0.1492
24-07-24,CIFR,CipherMining,6.12,-0.01,-0.16%,1296,303005,32.74%,-93.76%,1104,192,0.1739
24-07-24,X,UnitedStates,39.78,+0.30,0.75%,1984,1116743,64.25%,-93.77%,690,1294,1.8754
24-07-24,GTLB,GitlabIncCl,53.51,-1.54,-2.80%,585,96038,14.97%,-93.93%,342,243,0.7105
24-07-24,APA,ApaCorp,30.38,-0.31,-1.01%,762,279897,47.37%,-94.22%,424,338,0.7972
24-07-24,WBA,WalgreensBoot,11.22,-0.01,-0.13%,5363,801546,77.37%,-94.27%,4211,1152,0.2736
24-07-24,CMA,ComericaInc,51.89,-0.20,-0.38%,512,96724,10.22%,-94.29%,350,162,0.4629
24-07-24,CPNG,CoupangIncCl,20.35,-0.25,-1.21%,632,298426,55.13%,-94.55%,502,130,0.2590
24-07-24,BILI,BilibiliIncA,14.89,+0.04,0.27%,1451,589972,50.81%,-94.73%,1300,151,0.1162
24-07-24,CHPT,ChargepointHl,2.03,-0.11,-4.93%,2825,995794,7.92%,-95.08%,1958,867,0.4428
24-07-24,NU,NuHoldingsLt,12.73,-0.14,-1.09%,2609,1095684,46.80%,-95.43%,2380,229,0.0962
24-07-24,ENVX,EnovixCorp,15.84,-0.36,-2.22%,1915,595309,71.30%,-95.79%,1392,523,0.3757
24-07-24,MAXN,MaxeonSolarT,0.2037,-0.01,-3.46%,1388,374872,86.52%,-96.71%,1374,14,0.0102
24-07-24,PBR,PetroleoBrasi,14.59,+0.02,0.10%,584,1117048,41.81%,-97.29%,268,316,1.1791
24-07-24,NKLA,NikolaCorp,9.55,-0.35,-3.54%,538,1093333,22.65%,-98.77%,179,359,2.0056
