Report Date,Symbol,Name,Last,Change,% Change,Options Tot Vol,Options OI,Options IV 1y,Options % Change 1m,Call Vol,Put Vol,Put/Call
24-07-12,CHPT,ChargepointHl,1.94,+0.03,1.57%,34612,957776,40.10%,-42.40%,33405,1207,0.0361
24-07-12,KR,KrogerCompany,52.75,-0.24,-0.45%,12998,289643,13.14%,-42.94%,9471,3527,0.3724
24-07-12,HIMS,Hims&HersHe,21.05,+0.84,4.16%,22926,336183,81.28%,-43.36%,19417,3509,0.1807
24-07-12,VRT,VertivHolding,92.86,-1.24,-1.32%,19841,343357,66.62%,-43.94%,13478,6363,0.4721
24-07-12,PARA,ParamountGlob,11.73,+0.03,0.26%,35788,1014377,0.00%,-44.44%,30365,5423,0.1786
24-07-12,SPWR,SunpowerCorp,2.54,+0.17,7.17%,9753,204585,21.10%,-44.47%,6828,2925,0.4284
24-07-12,MRK,Merck&Compan,128.97,+1.67,1.31%,14648,320578,62.59%,-44.59%,9363,5285,0.5645
24-07-12,TEVA,TevaPharmaceu,17.1,+0.12,0.71%,9861,626230,42.16%,-44.65%,6291,3570,0.5675
24-07-12,TMUS,T-MobileUS,178.81,-1.71,-0.95%,6312,262922,64.83%,-45.25%,3912,2400,0.6135
24-07-12,ALB,AlbemarleCorp,97.95,+1.05,1.08%,13334,274135,75.57%,-46.28%,6925,6409,0.9255
24-07-12,CIFR,CipherMining,4.36,-0.07,-1.58%,14556,354432,19.75%,-46.70%,13599,957,0.0704
24-07-12,MO,AltriaGroup,47.08,+0.15,0.32%,23682,365016,39.09%,-47.54%,17399,6283,0.3611
24-07-12,DVN,DevonEnergyC,46.42,+0.51,1.11%,14734,566572,34.67%,-47.64%,10443,4291,0.4109
24-07-12,GE,GEAerospace,161.92,-3.78,-2.28%,11398,350897,86.63%,-48.11%,6902,4496,0.6514
24-07-12,DKS,DicSportin,210.14,+11.11,5.58%,4057,125084,21.50%,-48.56%,2777,1280,0.4609
24-07-12,GME,GamestopCorp,25.57,+0.60,2.40%,261854,1406316,16.31%,-50.13%,189457,72397,0.3821
24-07-12,KMI,KinderMorgan,20.16,+0.06,0.30%,6356,511025,34.40%,-50.42%,4813,1543,0.3206
24-07-12,VALE,ValeS.A.ADR,11.39,-0.08,-0.70%,17263,1964819,46.56%,-51.14%,8179,9084,1.1106
24-07-12,ONON,OnHoldingAg,37.03,+0.40,1.09%,6632,370489,20.95%,-51.49%,5336,1296,0.2429
24-07-12,HUT,Hut8Corp,14.92,-0.32,-2.10%,12236,268256,11.19%,-52.21%,7564,4672,0.6177
24-07-12,BTBT,BitDigitalIn,3.53,+0.18,5.37%,5808,192068,22.91%,-52.77%,5102,706,0.1384
24-07-12,ADBE,AdobeSystems,557.63,-6.92,-1.23%,26491,327964,6.73%,-53.03%,16562,9929,0.5995
24-07-12,MAXN,MaxeonSolarT,0.2407,+0.03,14.18%,25415,787497,52.36%,-53.17%,19052,6363,0.3340
24-07-12,ET,EnergyTransfe,16.31,+0.03,0.18%,13282,941193,33.86%,-53.21%,11468,1814,0.1582
24-07-12,BB,BlackberryLtd,2.48,+0.06,2.48%,17212,367157,8.97%,-53.55%,12320,4892,0.3971
24-07-12,CRM,SalesforceInc,251.12,-1.47,-0.58%,35010,525074,27.13%,-54.82%,25835,9175,0.3551
24-07-12,DKNG,DraftkingsInc,37.15,+0.51,1.39%,32916,740959,54.75%,-54.94%,25900,7016,0.2709
24-07-12,COP,Conocophillips,113.99,+1.46,1.30%,6673,309355,42.25%,-57.10%,3748,2925,0.7804
24-07-12,ORCL,OracleCorp,142.76,+0.69,0.49%,34298,489911,11.99%,-57.28%,22197,12101,0.5452
24-07-12,AIG,AmericanInter,76.96,+1.00,1.32%,3764,184604,54.94%,-57.55%,2984,780,0.2614
24-07-12,AXP,AmericanExpre,238.75,-0.18,-0.08%,4866,288714,70.47%,-58.88%,2261,2605,1.1521
24-07-12,ASTS,AstSpacemobil,11.9,+0.02,0.17%,15126,347857,16.77%,-59.99%,12350,2776,0.2248
24-07-12,WBD,DiscoveryInc,7.38,+0.06,0.82%,15433,930226,62.26%,-60.54%,9707,5726,0.5899
24-07-12,T,AT&TInc,18.86,+0.12,0.64%,34716,1237765,38.49%,-60.93%,20041,14675,0.7322
24-07-12,BBY,BestBuyCompa,86.01,+0.44,0.51%,9375,203559,24.76%,-61.46%,5822,3553,0.6103
24-07-12,NKLA,NikolaCorp,9.99,+0.49,5.16%,17560,1473201,30.26%,-65.07%,10355,7205,0.6958
24-07-12,ACHR,ArcherAviatio,4.57,+0.18,4.10%,5295,306411,4.83%,-66.82%,4830,465,0.0963
24-07-12,BITF,BitfarmsLtd,2.45,+0.01,0.41%,5601,443390,14.75%,-66.93%,5156,445,0.0863
24-07-12,ZI,ZoominfoTechn,11.88,+0.42,3.66%,4732,361826,83.59%,-68.88%,4532,200,0.0441
24-07-12,DJT,TrumpMedia&,29.86,+1.06,3.68%,25032,438547,10.74%,-76.52%,17074,7958,0.4661
24-07-12,HPE,HewlettPackar,21.2,-0.15,-0.70%,14372,548193,15.22%,-76.67%,8662,5710,0.6592
24-07-12,FFIE,FaradayFuture,0.4048,+0.01,1.58%,14823,391459,21.59%,-79.25%,12249,2574,0.2101
24-07-12,X,UnitedStates,38.73,+0.55,1.44%,5669,1209758,33.97%,-85.38%,3133,2536,0.8094
