Report Date,Symbol,Name,Last,Change,% Change,Options Tot Vol,Options OI,Options IV 1y,Options % Change 1m,Call Vol,Put Vol,Put/Call
24-07-16,NVO,NovoNordiskA,141.76,+0.37,0.26%,3149,264031,50.26%,-85.25%,1486,1663,1.1191
24-07-16,MDB,MongodbIncCl,251.98,-0.56,-0.22%,2813,164608,23.65%,-85.55%,1892,921,0.4868
24-07-16,ADBE,AdobeSystems,563.51,-2.21,-0.39%,5126,315257,3.85%,-85.60%,3058,2068,0.6763
24-07-16,ANVS,AnnovisBioIn,12.58,-0.06,-0.47%,1351,106709,6.00%,-86.26%,536,815,1.5205
24-07-16,ABT,AbbottLaborat,103.25,+0.29,0.28%,1452,217573,65.19%,-86.55%,875,577,0.6594
24-07-16,ENVX,EnovixCorp,18.16,-0.15,-0.82%,6094,703752,56.10%,-86.72%,4293,1801,0.4195
24-07-16,WYNN,WynnResortsL,84.82,+0.22,0.27%,1818,262402,46.96%,-86.95%,1357,461,0.3397
24-07-16,SPWR,SunpowerCorp,2.46,-0.04,-1.60%,2062,188318,20.29%,-86.97%,1182,880,0.7445
24-07-16,RILY,B.RileyFinan,16.87,+0.20,1.20%,2221,249251,50.39%,-87.12%,859,1362,1.5856
24-07-16,CVX,ChevronCorp,157.61,-0.43,-0.27%,3945,492737,37.45%,-87.42%,2161,1784,0.8255
24-07-16,NXE,NexgenEnergy,7.15,-0.02,-0.28%,921,324639,69.95%,-87.46%,826,95,0.1150
24-07-16,IOT,SamsaraIncCl,37.53,-0.12,-0.32%,949,88627,0.00%,-87.88%,392,557,1.4209
24-07-16,VKTX,VikingThera,59.07,-0.31,-0.52%,1761,210899,48.84%,-88.17%,1402,359,0.2561
24-07-16,WDC,WesternDigita,77.88,-0.94,-1.20%,1858,400852,78.96%,-88.24%,1245,613,0.4924
24-07-16,TEVA,TevaPharmaceu,17.23,+0.15,0.88%,1683,615790,33.72%,-88.28%,1267,416,0.3283
24-07-16,PENN,PennEntertain,19.65,-0.17,-0.88%,2907,302135,68.28%,-88.74%,1770,1137,0.6424
24-07-16,ET,EnergyTransfe,16.42,+0.03,0.15%,2923,935991,41.16%,-88.94%,2355,568,0.2412
24-07-16,PDD,PddHoldingsI,137.96,-0.03,-0.02%,6212,1340023,9.98%,-88.98%,3906,2306,0.5904
24-07-16,CRM,SalesforceInc,253.23,+0.37,0.15%,6885,503820,22.08%,-89.35%,4516,2369,0.5246
24-07-16,CZR,CaesarsEntert,38.91,-0.31,-0.79%,1558,204710,45.40%,-89.58%,1120,438,0.3911
24-07-16,MRK,Merck&Compan,128.46,+0.34,0.27%,2039,319313,54.94%,-89.65%,1509,530,0.3512
24-07-16,PG,Procter&Gamb,165.83,+1.25,0.76%,1438,271036,49.66%,-89.83%,979,459,0.4688
24-07-16,NOW,ServicenowInc,757.93,-9.92,-1.29%,1023,105285,71.04%,-89.96%,668,355,0.5314
24-07-16,GLW,CorningInc,46.17,+0.41,0.89%,2731,335545,75.15%,-90.00%,1948,783,0.4020
24-07-16,AGNC,AgncInvestmen,10.4,+0.03,0.29%,3000,790024,26.73%,-90.76%,1786,1214,0.6797
24-07-16,LI,LiAutoIncAD,20.72,+0.12,0.58%,1996,405238,69.88%,-90.84%,1837,159,0.0866
24-07-16,ZI,ZoominfoTechn,11.69,+0.19,1.61%,1106,362060,84.44%,-91.23%,1092,14,0.0128
24-07-16,PBR,PetroleoBrasi,15.15,-0.05,-0.36%,2217,1354450,40.60%,-91.29%,1475,742,0.5031
24-07-16,MPW,MedicalProper,4.69,-0.06,-1.26%,4440,1320098,26.20%,-91.33%,1613,2827,1.7526
24-07-16,BBY,BestBuyCompa,86.51,+1.01,1.19%,1943,205177,24.57%,-91.47%,1388,555,0.3999
24-07-16,ZIM,ZimIntegrated,18.19,+0.08,0.44%,2045,589957,50.26%,-91.56%,1493,552,0.3697
24-07-16,BYND,BeyondMeatIn,6.76,+0.06,0.82%,2062,451664,46.85%,-91.79%,1486,576,0.3876
24-07-16,SE,SeaLtdADR,70.72,-1.15,-1.60%,1009,463962,33.68%,-92.63%,600,409,0.6817
24-07-16,KSS,KohCorp,21.84,-0.03,-0.11%,1209,175867,23.74%,-93.03%,691,518,0.7496
24-07-16,BILI,BilibiliIncA,15.99,+0.14,0.85%,2471,811184,47.15%,-93.14%,1604,867,0.5405
24-07-16,T,AT&TInc,18.79,+0.21,1.13%,6089,1268717,38.87%,-93.29%,3918,2171,0.5541
24-07-16,PARA,ParamountGlob,11.65,+0.07,0.65%,3227,991329,0.00%,-94.54%,2932,295,0.1006
24-07-16,HPE,HewlettPackar,21.38,-0.07,-0.30%,1848,546872,18.45%,-95.27%,1578,270,0.1711
24-07-16,MAXN,MaxeonSolarT,0.2183,-0.01,-3.83%,2408,786037,58.21%,-95.33%,1879,529,0.2815
